title,region,publisher,productId,upc,releaseDate,rating
Rackets & Rivals,EU,Palcom,,083717110200,1993,
Rad Racer,US,Nintendo,NES-RC,,October 1987,
Rad Racer II,US,SquareSoft,NES-QR,,June 1990,
Rad Racket: Deluxe Tennis II,US,American Video Entertainment,,721619110118,1991,
Raid 2020,US,Color Dreams,RD-81003,,1989,
Raid on Bungeling Bay,US,Broderbund,NES-BU,047695611940,September 1987,
Rainbow Islands,US,Taito Corporation,NES-RL,020588010321,June 1991,
Rainbow Islands: Bubble Bobble 2 (Europe),EU,Ocean,NES-64,,1991,
Rally Bike,US,Romstar,NES-LI,095474130100,September 1990,
Rambo,US,Acclaim,NES-RV-USA,021481103011,May 1988,
Rampage,US,Data East,NES-RP,,December 1988,
Rampart,US,Jaleco Entertainment,NES-73,,January 1992,
Rampart,JP,Konami,KDS-73,4988602578102,11/29/91,
Remote Control,US,Hi-Tech,NES-H6,,May 1990,
Renegade,US,Taito Corporation,NES-RG,020588010048,January 1988,
Rescue: The Embassy Mission,US,Kemco,NES-HZ-USA,,January 1990,
Return of Donkey Kong,US,Nintendo,,,Canceled,
Ring King,US,Data East USA,NES-RK,,September 1987,
Ripple Island,JP,SunSoft,TEC-RI,4907940100172,01/23/88,
River City Ransom,US,Technos,NES-DN,095303284011,January 1990,
Road Fighter,EU,Palcom,,,06/18/92,
Road Runner,US,Tengen,,,November 1989,
RoadBlasters,US,Mindscape,NES-VE,,January 1990,
Robert Byrne's Pool Challenge,US,American Video Entertainment,,,Canceled,
Robin Hood: Prince of Thieves,US,Virgin Interactive,NES-7R,,November 1991,
Robo Warrior,US,Jaleco Entertainment,NES-RR,,December 1988,
RoboCop,US,Data East,NES-CP,,December 1989,
RoboCop 2,US,Data East,NES-2C,,April 1991,
RoboCop 3,US,Ocean,NES-R3,020295010041,August 1992,
RoboCop Versus The Terminator,US,Virgin Games,,,Canceled,
Robocco Wars,JP,IGS (Japan),IGS-X9,4980888000063,08/02/91,
Robodemons,US,Color Dreams,RS-81012,096962810122,December 1989,
Rock'n' Ball,US,NTVIC,NES-R4-USA,045557073206,January 1990,
Rockball,AS,Sachen,,,1993,
Rocket Ranger,US,Kemco,NES-2R,044499000097,June 1990,
Rockin' Kats,US,Atlus,NES-7A,730865200016,September 1991,
Rocman X,AS,Sachen,,Other,1995,
RodLand,EU,Jaleco Entertainment,,,1993,
Roger Clemens' MVP Baseball,US,LJN Ltd.,NES-6V,,October 1991,
Rokudenashi Blues,JP,Bandai,,4902425416014,10/29/93,
Rollerball,US,HAL Labs,NES-RH,040458031065,February 1990,
Rollerblade Racer,US,Hi-Tech,NES-R6,,February 1993,
Rollergames,US,Ultra,NES-U5,083717120117,September 1990,
Rollie,US,6502 Collective,,,August 2020,
Rolling Thunder,US,Tengen,,031763012122,October 1989,
Romance of the Three Kingdoms,US,Koei,NES-IS,040198000086,October 1989,
Romance of the Three Kingdoms II,US,Koei,NES-XL,040198000208,September 1991,
Romancia,JP,Tokyo Shoseki,TKS-G2,4961355676622,10/30/87,
Roundball 2-on-2 Challenge,US,Mindscape,NES-RW,,May 1992,
Route-16 Turbo,JP,SunSoft,SS2-4900,4988008001174,10/04/85,
Rush'n Attack,US,Konami,NES-RA-USA,,April 1987,
Rygar,US,Tecmo,NES-RY-USA,070830001959,July 1987,
S.C.A.T.: Special Cybernetic Attack Team,US,Natsume,NES-FV-USA,719593010029,June 1991,
SD Battle Oozumou: Heisei Hero Basho,JP,Banpresto,BAP-X3,4983164300017,04/20/90,
SD Gundam Gaiden: Knight Gundam Monogatari,JP,Bandai,,4902425304533,08/11/90,
SD Gundam Gaiden: Knight Gundam Monogatari 2 - Hikari no Kishi,JP,Bandai,,4902425340654,10/12/91,
SD Gundam Gaiden: Knight Gundam Monogatari 3 - Densetsu no Kishi Dan,JP,Bandai,,4902425368429,10/23/92,
SD Gundam World Gachapon Senshi 3: Eiyuu Senki,JP,Yutaka,SHI-3G,4902425309842,12/22/90,
SD Gundam World Gachapon Senshi 4: New Type Story,JP,Yutaka,SHI-45,4902425342474,12/21/91,
SD Gundam World Gachapon Senshi 5: Battle of Universal Century,JP,Yutaka,SHI-P5,4902425373645,12/22/92,
SD Gundam World: Gachapon Senshi 2 - Capsule Senki,JP,Bandai Shinsei,SHI-2G,4902425260976,06/25/89,
SD Gundam: Gundam Wars (Datach),JP,Bandai,,4902425388298,04/23/93,
SD Hero Soukessen: Taose! Aku no Gundan,JP,Banpresto,BAP-X5,4983164300031,07/07/90,
SD Keiji: Blader,JP,Taito Corporation,38 DTF-5J,4988611910092,07/19/91,
SD Sengoku Bushou Retsuden: Rekka no Gotoku Tenka o Nusure!,JP,Banpresto,,4983164300079,09/08/90,
STED: Iseki Wakusei no Yabou,JP,K Amusement Leasing,KAC-3E,4988622111006,07/27/90,
STREEMERZ: Action 53 Function 16 - Volume One,US,Infinite NES Lives,,,July 2013,
SWAT: Special Weapons and Tactics,JP,Toei Animation,TDF-SW,4960919101051,09/11/87,
Saint Seiya: Ougon Densetsu Kanketsu Hen,JP,Bandai,SHI-OK,4902425231310,05/30/88,
Saiyuuki World,JP,Jaleco Entertainment,NMK-KW,4907859101239,11/11/88,
Sakigake!! Otokojuku: Shippu Ichi Gou Sei,JP,Bandai,,4902425245126,03/03/89,
San Goku Shi II: Haou no Tairiku,JP,Namco,,4907892000797,06/10/92,
San Goku Shi: Chuugen no Hasha,JP,Namco,,4907892000391,07/29/88,
Sanada Juu Yuushi,JP,Kemco,KSC-JY,4906571115890,06/27/88,
Sanma no Meitantei,JP,Namco,,4907892000254,04/02/87,
Sanrio Carnival,JP,Character Soft,CTS-ZV,4988776310010,11/22/90,
Sanrio Carnival 2,JP,Character Soft,CTS-SQ,4988776310065,01/14/93,
Sanrio Cup: Pon Pon Volley,JP,Character Soft,CTS-PM,4988776210051,07/17/92,
Sansara Naga,JP,Victor Interactive Software,VFR-Q1-08,4988002177516,03/23/90,
Satomi Hakkenden,JP,SNK,SFX-S8,4964808000098,01/20/89,
Satsui no Kaisou: Soft House Renzoku Satsujin Jiken,JP,HAL Labs,HAL-PB,4988610101095,01/07/88,
Secret Scout in the Temple of Demise,US,Color Dreams,ST-81024,096962810245,1991,
Secret Ties,US,Vic Tokai,,,Canceled,
Section-Z,US,Capcom,NES-SZ-USA,,July 1987,
Seicross,US,"FCI, Inc.",NES-SE,,October 1988,
Seikima II: Akuma no Gyakushuu,JP,CBS Sony Group,CBS-SA49FR-1,4988009000190,12/24/86,
Seirei Gari,JP,Hudson,HFC-V1,4988607000356,12/08/89,
Seiryaku Simulation: Inbou no Wakusei: Shancara,JP,IGS (Japan),IGS-SV,4980888000070,06/26/92,
Sekiryuuou,JP,SunSoft,TEC-AJ,4907940100257,02/10/89,
Sesame Street: 123,US,Hi Tech Expressions,NES-H3-USA,087855000027,January 1989,
Sesame Street: ABC,US,Hi Tech Expressions,NES-H4,,September 1989,
Sesame Street: ABC & 123,US,Hi Tech Expressions,NES-5A-USA,087855000058,November 1991,
Sesame Street: Big Bird's Hide & Speak,US,Hi Tech Expressions,NES-4H-USA,087855000034,October 1990,
Sesame Street: Countdown,US,Hi Tech Expressions,NES-85-USA,087855000041,February 1992,
Shadow Brain,JP,Pony Canyon,R98V5934,4988013021594,03/21/91,
Shadow of the Ninja,US,Natsume,NES-27,,December 1990,
Shadowgate (1987),US,Kemco,NES-3S,044499000059,December 1989,
Shanghai,JP,SunSoft,,4907940100165,12/04/87,
Shanghai II,JP,SunSoft,TEC-XT,4907940100417,08/24/90,
Shatterhand,US,Jaleco Entertainment,NES-9H,,December 1991,
Sheng Hen Pao,AS,Bit Corp.,,Other,1988,
Sherlock Holmes: Hakushaku Reijou Yuukai Jiken,JP,Towa Chiki,TCC-SH,4964896181044,12/11/86,
Shikinjou,JP,Toei Animation,TDF-96,4960919101198,04/26/91,
Shin 4-Jin Uchi Mahjong: Yakuman Tengoku,JP,Nintendo,HVC-YT,4902370501360,06/28/91,
Shin Moero!! Pro Yakyuu,JP,Jaleco Entertainment,JF-23,4907859101277,07/27/89,
Shin Satomi Hakkenden: Hikari to Yami no Tatakai,JP,Toei Animation,TDF-91,4960919101112,12/08/89,
Shingen the Ruler,US,Hot-B,NES-23,,June 1990,
Shinobi,US,Tengen,,,December 1989,
Shinsenden,JP,Irem,TIX-Z3,4962891100169,12/15/89,
ShockWave,US,American Game Cartridges,700456,,1990,
Shogi Meikan '92,JP,Hect,HCT-I9,4961508921180,01/30/92,
Shogi Meikan '93,JP,Hect,HCT-IJ /019,4961508921258,12/04/92,
Shogun,JP,Hect,HCT-HD/001,4961508881019,05/27/88,
Shooting Range,US,Bandai,NES-ZS,,June 1989,
Short Order / Eggsplode!,US,Nintendo,NES-OR,,December 1989,
Shoukoushi Cedie,JP,Fuji Television,FMI-CD,4988632000031,12/24/88,
Shounen Ashibe: Nepal Daibouken no Maki,JP,Takara,TFC-8A,4904880047765,11/15/91,
Shuffle Fight,JP,Banpresto,,4983164730173,10/09/92,
Shufflepuck Cafe,JP,Pony Canyon,PHF-XP,4988013021495,10/21/90,
Side Pocket,US,Data East,NES-PK,,June 1987,
Silent Assault,US,Color Dreams,ST-81010,096962810108,1990,
Silent Service,US,Ultra,NES-IV-USA,083717120087,December 1989,
Silkworm,US,American Sammy,NES-LK,,June 1990,
Silva Saga,JP,Seta Corporation,KKS-SR,4963919100086,07/24/92,
Silver Eagle,AS,Sachen,,,1994,
Silver Surfer,US,Arcadia Systems,NES-VQ,,November 1990,
SimCity,US,Nintendo,,045496630638,Canceled,
Skate or Die,US,Ultra,NES-DI-USA,,December 1988,
Skate or Die 2: The Search for Double Trouble,US,Electronic Arts,NES-E4,,September 1990,
Ski or Die,US,Ultra,NES-DI,,February 1991,
Skull & Crossbones,US,Tengen,,,1990,
Sky Destroyer,JP,Taito Corporation,TFC-SD-4500,4988113506700,11/14/85,
Sky Kid,US,SunSoft,NES-SY,,September 1987,
Sky Shark,US,Taito Corporation,NES-2S,,September 1989,
Slalom,US,Nintendo,NES-SL,,August 1987,
Smash T.V.,US,Acclaim,NES-5V-USA,,September 1991,
Snake Rattle n Roll,US,Nintendo,NES-RJ-USA,045496630591,July 1990,
Snake's Revenge,US,Ultra,NES-E2-USA,083717120100,April 1990,
Snakky,US,Piko Interactive LLC,,,01/30/17,
Snoopy's Silly Sports Spectacular!,US,Kemco,NES-OP-USA,044499000073,April 1990,
Snow Brothers,US,Capcom,NES-7L,,November 1991,
Soccer,US,Nintendo,NES-SC,045496630133,March 1987,
Soccer League - Winner's Cup,JP,Data East,DFC-WN,4961082610081,08/12/88,
Solar Jetman: Hunt for the Golden Warpship,US,Tradewest,NES-LJ,,September 1990,
Solitaire,US,American Video Entertainment,,,1992,
Solomon's Key,US,Tecmo,NES-KE-USA,018946110035,July 1987,
Solstice: The Quest for the Staff of Demnos,US,Sony Imagesoft,NES-LX-USA,090451104013,June 1990,
Somari the Adventurer,AS,Ge De Industry Co.,,,01/03/94,
SonSon,JP,Capcom,CAP-SS,4976219012027,02/08/86,
Soreike! Anpanman: Minna de Hiking Game!,JP,Bandai,BAN-OZ,4994068800053,03/20/92,
Space Harrier,JP,Takara,TFC-SO,4904880028184,01/06/89,
Space Hunter,JP,Kemco,KSC-HT,4906571114930,09/25/86,
Space Invaders,JP,Taito Corporation,01 TF-4500,4988113007252,04/17/85,
Space Shadow (w/Hyper Shot),JP,Bandai,,4902425260327,02/15/89,
Space Shuttle Project,US,Absolute Entertainment,NES-6A-USA,,November 1991,
Spartan X 2,JP,Irem,IF-23,4962891100237,09/27/91,
Spelunker,US,Broderbund,NES-SU-USA,047956118403,September 1987,
Spelunker II: Yuushahe no Chousen,JP,Irem,IF-06,4962891100060,09/18/87,
Spider-Man: Return of the Sinister Six,US,LJN Ltd.,NES-RX-USA,,October 1992,
Spiritual Warfare,US,Wisdom Tree,SPCN 9-90163-003-7,,1992,
Splatterhouse: Wanpaku Graffiti,JP,Namco,,4907892000643,07/31/89,
Spot: The Video Game,US,Arcadia Systems,NES-3P-USA,052145800007,September 1990,
Spy Hunter,US,SunSoft,NES-HU,,September 1987,
Spy vs Spy: The Island Caper,US,Kemco,,,Canceled,
Spy vs. Spy,US,Kemco,NES-SP,,October 1988,
Sqoon,US,Irem,NES-SQ,,September 1987,
Square no Tom Sawyer,JP,SquareSoft,SQF-T4,4961012881031,11/30/89,
Squashed,US,Jaleco Entertainment,,,Canceled,
Stack-Up,US,Nintendo,NES-SK,,10/18/85,
Stadium Events,US,Bandai,07670 / NES-SD-USA,045557873059,September 1987,
Stanley: The Search for Dr. Livingston,US,Electro Brain,NES-SS-USA,099451613624,October 1992,
Star Force,US,Tecmo,NES-FO,,November 1987,
Star Luster,JP,Namco,NSL-4900,4907892000124,12/06/85,
Star Soldier,US,Taxan,NES-SO,,January 1989,
Star Trek V: The Final Frontier,US,Bandai,,,Canceled,
Star Trek: 25th Anniversary,US,Ultra,NES-8Z-USA,083717120179,February 1992,
Star Trek: The Next Generation,US,Absolute Entertainment,NES-NX-USA,018706206930,September 1993,
Star Voyager,US,Acclaim,NES-SV-USA,,September 1987,
Star Wars,US,JVC Digital Studios,NES-7B,,November 1991,
Star Wars,JP,Namco,,4907892000360,12/04/87,
Star Wars: The Empire Strikes Back,US,JVC Digital Studios,NES-EK,,March 1992,
StarTropics,US,Nintendo,NES-OC-USA,045496630508,December 1990,
Starship Hector,US,Hudson Soft,NES-HH-USA,,June 1990,
Stealth ATF,US,Activision,NES-LH-USA,,October 1989,
Stick Hunter: Exciting Ice Hockey,JP,K Amusement Leasing,KAC-IH,4988622104008,12/18/87,
Stinger,US,Konami,NES-SR,083717110071,September 1987,
Strategist,AS,Sachen,,,1991,
Street Cop,US,Bandai,NES-EC,,June 1989,
Street Fighter 2010: The Final Fight,US,Capcom,NES-YA-USA,013388110124,September 1990,
Street Heroes,AS,Sachen,TC-027,,1995,
Strider,US,Capcom,NES-HX,,July 1989,
Strike Wolf,AS,Micro Genius,,Other,1992,
Stunt Kids,US,Camerica,,,1992,
Sugoro Quest: Dice no Senshi Tachi,JP,Technos,TJC-Q7,4968947920101,06/28/91,
Sukeban Deka III,JP,Toei Animation,TDF-KJ,4960919101068,01/22/88,
Sullivan Bluth Presents: Dragon's Lair,US,Sony Imagesoft,NES-L9-USA,090451104020,December 1990,
Summer Carnival '92: Recca,US,Kaga Create,TAVE,Virtual Console 3DS,09/05/13,E
Sunday Funday: The Ride,US,Wisdom Tree,9901630215,,1995,
Sunman,US,SunSoft,,,Canceled,
Super Arabian,JP,SunSoft,SS14500,4988107032413,07/25/85,
Super Black Onyx,JP,Bullet Proof Software,BPS-0X,4988627000039,07/14/88,
Super C,US,Konami,NES-UE,083717110187,April 1990,
Super Cars,US,Electro Brain,NES-6S-USA,099451032401,February 1991,
Super Chinese 3,JP,Culture Brain,CBF-3C,4967996900096,03/01/91,
Super Dodge Ball,US,Sony Imagesoft,NES-ND,,June 1989,
Super Dyna'mix Badminton,JP,Vap,VAP-BN,4988021095044,08/26/88,
Super Glove Ball,US,Mattel,NES-5L,,October 1990,
Super Jeopardy!,US,GameTek,NES-7J,,September 1991,
Super Lion King,AS,Sugar Softec,,,1995,
Super Mario Bros.,US,Nintendo,NES-SM,045496630140,10/18/85,
Super Mario Bros. / Duck Hunt,US,Nintendo,NES-MH-USA,024634562468,November 1988,
Super Mario Bros. / Duck Hunt / World Class Track Meet (/w Power Set Bundle),US,Nintendo,NES-WH-USA,,December 1990,
Super Mario Bros. / Tetris / Nintendo World Cup,EU,Nintendo,NES-ZZ,,1992,
Super Mario Bros. 2,US,Nintendo,NES-MW,045496630386,October 1988,
Super Mario Bros. 3,US,Nintendo,NES-UM-USA-1,045496630584,02/12/90,
Super Maruo,JP,Showa Tsusho,,Other,December 1986,
Super Mogura Tataki!! Pokkun Mogura,JP,IGS (Japan),IGS-X1,4980888000025,12/08/89,
Super Momotarou Dentetsu,JP,Hudson,HFC-3X,4988607000448,03/20/92,
Super Pang,AS,Sachen,,,1991,
Super Pang 2,AS,Sachen,,,1992,
Super Pinball,JP,Coconuts Japan,CDS-PJ,4953507880810,08/23/88,
Super Pitfall,US,Activision,NES-PI-USA,,November 1987,
Super Pitfall II,US,Activision,,,Canceled,
Super Real Baseball '88,JP,Vap,VAP-BG,4988021095037,07/30/88,
Super Rugby,JP,TSS,TSS-S7,4988635100110,12/27/89,
Super Spike V'Ball,US,Nintendo,NES-VJ,,February 1990,
Super Spike V'Ball / Nintendo World Cup,US,Nintendo,NES-QJ,,December 1990,
Super Sprint,US,Tengen,,031763051121,July 1989,
Super Spy Hunter,US,SunSoft,NES-UY,,February 1992,
Super Star Force: Jikuureki no Himitsu,JP,Tecmo,TCF-ST,4960677250039,11/11/86,
Super Team Games,US,Nintendo,NES-UN,,November 1988,
Super Turrican,US,Seika Corp.,,,Canceled,
Super Xevious: GAMP no Nazo,JP,Namco,SX-4900,4907892000193,09/19/86,
Superman,US,Kemco,NES-SN,044499000035,December 1988,
Swamp Thing,US,THQ,NES-SW,,December 1992,
Sweet Home,US,Capcom,,,Canceled,
Sword Master,US,Activision,NES-8S-USA,,January 1992,
Swords and Runes,US,Sole Goose Productions,,Other,2015,
Swords and Serpents,US,Acclaim,NES-WP-USA,,August 1990,
T&C Surf Designs: Thrilla's Surfari,US,LJN Ltd.,NES-TC,,March 1992,
T&C Surf Designs: Wood & Water Rage,US,LJN Ltd.,NES-TN,,February 1988,
TM Network: Live in Power Bowl,JP,CBS Sony Group,ESF-T9,4988010003197,12/22/89,
Taboo: The Sixth Sense,US,Tradewest,NES-00-USA,031719198856,April 1989,
Tag Team Wrestling,US,Data East,NES-TT-USA,013252002050,October 1986,
Tagin' Dragon,US,"Bunch Games, Inc.",,,1989,
Taito Grand Prix: Eikou e no License,JP,Taito Corporation,TFC-TG5500,4988611870167,12/18/87,
Taiwan Mahjong,AS,Sachen,,,1989,
Taiyou no Yuusha Fighbird,JP,Irem,IF-26,4962891100268,01/11/92,
Takahashi Meijin no Bouken Jima IV,JP,Hudson,HFC-TT,4988607000608,06/24/94,
Takahashi Meijin no Bug-tte Honey,JP,Hudson,HFC-BH,4988607000233,06/05/87,
Takeda Shingen,JP,Hot-B,GAM-HB-03,4967948000119,03/28/88,
Takeshi no Chousenjou,JP,Taito Corporation,TFC-TC-5300,4988611860083,12/10/86,
Takeshi no Sengoku Fuuunko,JP,Taito Corporation,20 TFC- TSF-5800,4988611880081,11/25/88,
Tamura Mitsuaki no Mahjong Seminar,JP,Pony Canyon,PNF-ZR,4988013020191,09/21/90,
Tanigawa Kouji no Shogi Shinan II: Meijin e no Michi,JP,Pony Canyon,PNF-T2,4988013012998,03/18/88,
Tanigawa Kouji no Shogi Shinan III,JP,Pony Canyon,PNF-T3,4988013016897,09/14/89,
Tantei Jinguuji Saburou: Toki no Sugiyuku Mama ni,JP,Data East,DFC-J4,4961082610180,09/28/90,
Tantei Jinguuji Saburou: Yokohama-ko Renzoku Satsujin Jiken,JP,Data East,DFC-YK,4961082610067,02/26/88,
Tao,JP,Vap,VAP-BY,4988021095051,12/01/89,
Target: Renegade,US,Taito Corporation,NES-NE,020588010147,March 1990,
Taro's Quest,US,Jaleco Entertainment,,,Canceled,
Tasac,AS,Sachen,,,1992,
Tashiro Masashi no Princess ga Ippai,JP,Epic/Sony Records,ESF-PO,4988010000493,10/27/89,
Tatakae!! Ramen-Man: Sakuretsu Choujin 102 Gei,JP,Bandai Shinsei,SHI-RN,4902425236612,08/10/88,
Tecmo Baseball,US,Tecmo,NES-TL-USA,,January 1989,
Tecmo Bowl,US,Tecmo,NES-TW-USA,018946110059,February 1989,
Tecmo Cup Soccer Game,US,Tecmo,NES-TP,018946110141,September 1992,
Tecmo NBA Basketball,US,Tecmo,NES-BK,,November 1992,
Tecmo Super Bowl,US,Tecmo,NES-4U,018946110127,December 1991,
Tecmo World Cup Soccer,EU,Tecmo,,,1991,
Tecmo World Wrestling,US,Tecmo,NES-PZ,,April 1990,
Teenage Mutant Ninja Turtles,US,Ultra,NES-U2-USA,893069001145,June 1989,
Teenage Mutant Ninja Turtles II: The Arcade Game,US,Ultra,NES-2N-USA,802859001142,December 1990,
Teenage Mutant Ninja Turtles III: The Manhattan Project,US,Konami,NES-T3-USA,701240005991,February 1992,
Teenage Mutant Ninja Turtles: Tournament Fighters,US,Konami,NES-TF-USA,083717110354,February 1994,
Tenchi o Kurau II: Shokatsu Koumei Den,JP,Capcom,CAP-2V,4976219012300,04/05/91,
Tenka no Goikenban: Mito Koumon,JP,SunSoft,SS75300,4907940100134,08/11/87,
Tenkaichi Bushi: Keru Naguuru,JP,Namco,,4907892000636,07/21/89,
Tennis,US,Nintendo,NES-TE,,10/18/85,
Terao no Dosukoi Oozumou,JP,Jaleco Entertainment,JF-24,4907859101291,11/24/89,
Terminator 2: Judgment Day,US,LJN Ltd.,NES-62-USA,023582051833,February 1992,
Terra Cresta,US,Vic Tokai,NES-TQ,034912784611,March 1990,
Tetra Star: The Fighter,JP,Taito Corporation,DTF-YE,4988611910023,05/24/91,
Tetris,US,Nintendo,NES-EI,,November 1989,
Tetris,JP,Bullet Proof Software,BPS-T0,4988627000053,12/22/88,
Tetris (Tengen),US,Tengen,,,May 1989,
Tetris 2,US,Nintendo,NES-TS,045496630737,October 1993,
Tetris 2 + BomBliss,JP,Bullet Proof Software,BPS-52,4988627000091,12/13/91,
Tetsudou-Oh,JP,DB Soft,dBF-RW,4988605000051,12/12/87,
Tetsuwan Atom,JP,Konami,RC827,4988602537147,02/26/88,
The Addams Family,US,Ocean,NES-6Z-USA,,January 1992,
The Addams Family: Pugsley's Scavenger Hunt,US,Ocean,NES-FM-USA,020295010072,August 1993,
The Adventures of Bayou Billy,US,Konami,NES-MU-USA,083717110132,June 1989,
The Adventures of Dr. Franken,US,Elite,,,Canceled,
The Adventures of Gilligan's Island,US,Bandai,NES-2L,045557083502,July 1990,
The Adventures of Rad Gravity,US,Activision,NES-2A-USA,,December 1990,
The Adventures of Rocky and Bullwinkle and Friends,US,THQ,NES-RF-USA,719575010108,December 1992,
The Bard's Tale,US,"FCI, Inc.",NES-ET,022909100124,November 1991,
The Bard's Tale II: The Destiny Knight,JP,Pony Canyon,R70V5940 (PNF-4I),4988013024694,01/25/92,
The Battle of Olympus,US,Broderbund,NES-AD,078915019103,December 1989,
The Black Bass,JP,Hot-B,GAM-B0-01,4967948000010,02/06/87,
The Black Bass,US,Hot-B,NES-BO,093455100012,September 1989,
The Blue Marlin,US,Hot-B,NES-8N,,July 1992,
The Blues Brothers,US,Titus Software,NES-4Z,,September 1992,
The Bugs Bunny Birthday Blowout,US,Kemco,NES-H8-USA,044499000103,September 1990,
The Bugs Bunny Crazy Castle,US,Kemco,NES-C1,044499000066,August 1989,
The California Raisins: The Grape Escape,US,Capcom,,,Canceled,
The Chessmaster,US,Software Toolworks,NES-EM,,January 1990,
The Fantastic Adventures of Dizzy,US,Camerica,,,1993,
The Flintstones: The Rescue of Dino & Hoppy,US,Taito Corporation,NES-5Z,,December 1991,
The Flintstones: The Surprise at Dinosaur Peak!,US,Taito Corporation,NES-FT-USA,020588010727,August 1994,
The Golf '92,JP,G.O.1,GO1-OO,4933948100012,07/03/92,
The Goonies,JP,Konami,RC809,4988602505740,02/21/86,
The Goonies II,US,Konami,NES-GL-USA,083717110064,November 1987,
The Gorilla Man,JP,Yonezawa PR21,YZW-GR,4979750330063,04/28/93,
The Great Waldo Search,US,THQ,NES-GH,719575010085,December 1992,
The Great Wall,AS,Sachen,,,1992,
The Guardian Legend,US,Broderbund,NES-GD-USA,047956145409,April 1989,
The Hunt for Red October,US,Hi Tech Expressions,NES-7H,,January 1991,
The Immortal,US,Electronic Arts,NES-E8-USA,,November 1990,
The Incident,US,KHAN Games,KHN-TI-CMP,0123456789012,10/31/15,
The Incredible Crash Dummies,US,LJN Ltd.,NES-CQ,,August 1994,
The Jetsons: Cogswell's Caper!,US,Taito Corporation,NES-JN,020588010536,December 1992,
The Karate Kid,US,LJN Ltd.,NES-KK,,November 1987,
The King of Kings: The Early Years,US,Wisdom Tree,,,1991,
The Krion Conquest,US,Vic Tokai,NES-VF,,January 1991,
The Last Ninja,US,Jaleco Entertainment,NES-J7,,February 1991,
The Last Starfighter,US,Mindscape,NES-LM-USA,050047104490,June 1990,
The Legend of Kage,US,Taito Corporation,NES-KA,,August 1987,
The Legend of Zelda,US,Nintendo,NES-ZL-USA,045496630324,08/22/87,
The Legends of Owlia,US,Infinite NES Lives,,,06/07/16,
The Lone Ranger,US,Konami,NES-6L-USA,083717110224,August 1991,
The Mad Wizard: A Candelabra Chronicle,US,RetroZone,SDS-MW-GBL,,02/16/15,
The Mafat Conspiracy,US,Vic Tokai,NES-M4,,June 1990,
The Magic Candle,JP,Sammy Studios,SAC-1Q,4991694201018,03/06/92,
The Magic of Scheherazade,US,Culture Brain,NES-AS,018388110117,01/15/90,
The Miracle Piano Teaching System,US,Mindscape,NES-9M,,1990,
The Money Game,JP,Sofel,SFL-MY,4988623300034,08/10/88,
The Mutant Virus: Crisis in a Computer World,US,American Softworks,NES-6M,,April 1992,
The Punisher,US,LJN Ltd.,NES-6P,,November 1990,
The Ren & Stimpy Show: Buckaroo$!,US,THQ,NES-RZ,,November 1993,
The Rocketeer,US,Bandai America Inc.,NES-5R,,May 1991,
The Simpsons: Bart vs. the Space Mutants,US,Acclaim,NES-Q5-USA,,February 1991,
The Simpsons: Bart vs. the World,US,Acclaim,NES-Y9-USA,,December 1991,
The Simpsons: Bartman Meets Radioactive Man,US,Acclaim,NES-RN-USA,021481107040,December 1992,
The Smurfs,EU,Infogrames,NES-SF-FRA,3329720006794,1994,
The Terminator,US,Mindscape,NES-NA,,December 1992,
The Three Stooges,US,Activision,NES-3T-USA,,October 1989,
The Triathron,JP,K Amusement Leasing,KAC-TZ,4988622106002,12/16/88,
The Ultimate Stuntman,US,Camerica,,,1990,
The Uncanny X-Men,US,LJN Ltd.,NES-XM,023582051611,December 1989,
The Untouchables,US,Ocean,NES-U6,,January 1991,
The World of Card Games,AS,Sachen,,,1990,
The Young Indiana Jones Chronicles,US,Jaleco Entertainment,NES-YJ,,December 1992,
Thexder,JP,SquareSoft,SQF-TX,4961012111114,12/19/85,
Thomas the Tank Engine & Friends,US,THQ,,,Canceled,
Thunder & Lightning,US,Romstar,NES-4T-USA,095474160107,December 1990,
Thunderbirds,US,Activision,NES-T5-USA,,September 1990,
Thundercade,US,American Sammy,NES-UD,,July 1989,
Tiger-Heli,US,Acclaim,NES-TI-USA,,September 1987,
Tiles of Fate,US,American Video Entertainment,,,1990,
Time Diver: Eon Man,US,Taito Corporation,,,Canceled,
Time Lord,US,Milton Bradley,NES-LZ,,September 1990,
Time Zone,JP,Sigma Ent. Inc.,SEI-1G,4983094000117,10/25/91,
Times of Lore,US,Toho,NES-5T,,May 1991,
Tiny Toon Adventures,US,Konami,NES-NI,083057140011,December 1991,
Tiny Toon Adventures 2: Trouble in Wackyland,US,Konami,NES-T2,,April 1993,
Tiny Toon Adventures: Cartoon Workshop,US,Konami,NES-CW,083717110309,December 1992,
Titan,JP,Sofel,SFL-NL,4988623301031,08/10/90,
Titan Warriors,US,Capcom,,,Canceled,
To the Earth,US,Nintendo,NES-ZE,,November 1989,
Toki,US,Taito Corporation,NES-5J-USA,020588010406,December 1991,
Toki no Tabibito: Time Stranger,JP,Kemco,KSC-TS,4906571114947,12/26/86,
Tokoro-san no Mamoru mo Semeru mo,JP,Epic/Sony Records,ESF-TO,4988010000196,06/27/87,
Tokyo Pachi-Slot Adventure,JP,Coconuts Japan,CDS-83,4953507911217,12/13/91,
Tom & Jerry: The Ultimate Game of Cat and Mouse!,US,Hi Tech Expressions,NES-5Y-USA,087855000331,December 1991,
